E0_GPa_mm_minus_k,a_mm,h_mm,p0_MPa,p0_GPa,severity_index,a_over_D
73.5338567839196,0.554894313437145,0.0432107491011268,5422.71113369201,5.42271113369201,0.464671441208177,0.0582872177980195
73.9626256281407,0.553972535204693,0.0430673068491486,5440.77230244744,5.44077230244744,0.466219100507848,0.0581903923534341
74.3913944723618,0.553057603191346,0.0429251658004744,5458.78870532546,5.45878870532546,0.467762923825063,0.0580942860495111
74.8201633165829,0.552149427526812,0.0427843067533086,5476.76071034461,5.47676071034461,0.469302942695286,0.0579988894460937
75.248932160804,0.551247920026922,0.0426447108971455,5494.68868040882,5.49468868040882,0.470839188215707,0.0579041932801389
75.6777010050251,0.550352994152603,0.0425063598026213,5512.5729734072,5.5125729734072,0.472371691053801,0.0578101884614078
76.1064698492462,0.549464564970072,0.0423692354116847,5530.41394231133,5.53041394231133,0.473900481455658,0.0577168660682848
76.5352386934673,0.548582549112218,0.0422333200280756,5548.21193527014,5.54821193527014,0.475425589254116,0.0576242173437203
76.9640075376884,0.547706864741116,0.0420985963080984,5565.96729570237,5.56596729570237,0.476947043876686,0.0575322336912937
77.3927763819096,0.546837431511646,0.0419650472516818,5583.68036238686,5.58368036238686,0.478464874353283,0.0574409066713914
77.8215452261307,0.545974170536171,0.0418326561937123,5601.35146955053,5.60135146955053,0.47997910932377,0.0573502279974969
78.2503140703518,0.54511700435024,0.0417014067956333,5618.98094695426,5.61898094695426,0.481489777045316,0.0572601895325883
78.6790829145729,0.544265856879287,0.0415712830372993,5636.5691199767,5.63656911997669,0.482996905399578,0.0571707832856394
79.107851758794,0.543420653406273,0.0414422692090765,5654.11630969601,5.65411630969601,0.484500521899702,0.0570820014082219
79.5366206030151,0.542581320540266,0.0413143499041807,5671.62283296974,5.67162283296974,0.486000653697172,0.0569938361912044
79.9653894472362,0.541747786185904,0.0411875100112449,5689.08900251263,5.68908900251263,0.487497327588477,0.0569062800615445
80.3941582914573,0.540919979513725,0.0410617347071073,5706.5151269728,5.70651512697281,0.488990570021634,0.0568193255791728
80.8229271356784,0.540097830931329,0.0409370094498137,5723.90151100592,5.72390151100592,0.490480407102549,0.0567329654339631
81.2516959798995,0.539281272055343,0.0408133199718245,5741.24845534779,5.74124845534778,0.491966864601236,0.0566471924427882
81.6804648241206,0.538470235684174,0.0406906522734222,5758.55625688512,5.75855625688512,0.493449967957882,0.056561999546657
82.1092336683417,0.537664655771505,0.0405689926163098,5775.82520872479,5.77582520872479,0.494929742288777,0.0564773798079312
82.5380025125628,0.536864467400528,0.0404483275173951,5793.05560026139,5.79305560026139,0.496406212392107,0.0563933264076185
82.9667713567839,0.536069606758876,0.0403286437427539,5810.24771724325,5.81024771724325,0.497879402753612,0.0563098326427391
83.395540201005,0.535280011114248,0.0402099283017673,5827.401841837,5.827401841837,0.499349337552115,0.0562268919237655
83.8243090452261,0.534495618790676,0.0400921684414245,5844.51825269062,5.84451825269062,0.500816040664926,0.0561444977721298
84.2530778894472,0.533716369145453,0.0399753516407893,5861.59722499505,5.86159722499505,0.502279535673124,0.0560626438177997
84.6818467336684,0.532942202546665,0.0398594656056216,5878.63903054447,5.87863903054447,0.503739845866716,0.0559813237969186
85.1106155778895,0.532173060351325,0.0397444982631502,5895.64393779517,5.89564393779517,0.50519699424969,0.0559005315495089
85.5393844221106,0.531408884884093,0.0396304377569923,5912.61221192314,5.91261221192314,0.506651003544943,0.0558202610172366
85.9681532663317,0.530649619416551,0.0395172724422136,5929.54411488038,5.92954411488038,0.508101896199109,0.0557405062412343
86.3969221105528,0.529895208147028,0.039404990880526,5946.43990544997,5.94643990544997,0.509549694387278,0.0556612613599819
