depth_mm,elastic_modulus_GPa
1.38436873747495,354.294803825684
1.38877755511022,354.45342375001
1.39318637274549,354.611790587602
1.39759519038076,354.76990554127
1.40200400801603,354.927769804334
1.4064128256513,355.085384560731
1.41082164328657,355.242750985111
1.41523046092184,355.399870242949
1.41963927855711,355.556743490634
1.42404809619238,355.713371875576
1.42845691382766,355.8697565363
1.43286573146293,356.025898602543
1.4372745490982,356.181799195344
1.44168336673347,356.337459427147
1.44609218436874,356.492880401884
1.45050100200401,356.64806321507
1.45490981963928,356.803008953891
1.45931863727455,356.957718697294
1.46372745490982,357.112193516073
1.46813627254509,357.266434472956
1.47254509018036,357.420442622688
1.47695390781563,357.574219012115
1.4813627254509,357.727764680269
1.48577154308617,357.881080658445
1.49018036072144,358.034167970288
1.49458917835671,358.187027631864
1.49899799599198,358.339660651744
1.50340681362725,358.492068031081
1.50781563126253,358.644250763683
1.5122244488978,358.79620983609
1.51663326653307,358.947946227649
1.52104208416834,359.099460910585
1.52545090180361,359.250754850077
1.52985971943888,359.401829004324
1.53426853707415,359.552684324619
1.53867735470942,359.70332175542
1.54308617234469,359.853742234412
1.54749498997996,360.003946692584
1.55190380761523,360.153936054287
1.5563126252505,360.303711237304
1.56072144288577,360.453273152918
1.56513026052104,360.60262270597
1.56953907815631,360.751760794928
1.57394789579158,360.900688311945
1.57835671342685,361.049406142925
1.58276553106212,361.197915167582
1.5871743486974,361.346216259501
1.59158316633267,361.494310286198
1.59599198396794,361.642198109176
1.60040080160321,361.789880583988
1.60480961923848,361.93735856029
1.60921843687375,362.0846328819
1.61362725450902,362.231704386854
1.61803607214429,362.37857390746
1.62244488977956,362.525242270353
1.62685370741483,362.671710296551
1.6312625250501,362.817978801505
1.63567134268537,362.964048595154
1.64008016032064,363.109920481976
1.64448897795591,363.255595261041
1.64889779559118,363.401073726059
1.65330661322645,363.546356665432
1.65771543086172,363.691444862303
1.66212424849699,363.836339094606
1.66653306613226,363.981040135113
1.67094188376754,364.125548751481
1.67535070140281,364.269865706304
1.67975951903808,364.413991757153
1.68416833667335,364.557927656626
1.68857715430862,364.701674152393
1.69298597194389,364.845231987244
1.69739478957916,364.988601899125
1.70180360721443,365.131784621191
1.7062124248497,365.274780881847
1.71062124248497,365.417591404786
1.71503006012024,365.56021690904
1.71943887775551,365.702658109013
1.72384769539078,365.84491571453
1.72825651302605,365.986990430874
1.73266533066132,366.128882958828
1.73707414829659,366.270593994713
1.74148296593186,366.412124230431
1.74589178356713,366.553474353502
1.7503006012024,366.694645047102
1.75470941883768,366.835636990104
1.75911823647295,366.976450857113
