k,a_mm,p0_MPa,p0_GPa,pressure_severity_index,crack_suppression_indicator
0.883734939759036,0.794998445740172,2933.98851413148,2.93398851413148,0.251413110110014,0.748586889889986
0.887670682730924,0.802069833462699,2885.40307965566,2.88540307965566,0.247249830285033,0.752750169714967
0.891606425702811,0.809447548722225,2835.91280604689,2.83591280604689,0.243009014907519,0.756990985092481
0.895542168674699,0.81715718845304,2785.46743346907,2.78546743346907,0.238686357218383,0.761313642781617
0.899477911646586,0.825227565135148,2734.01188645889,2.73401188645889,0.234277137808037,0.765722862191963
0.903413654618474,0.833691256068182,2681.48560738049,2.68148560738049,0.229776167500211,0.770223832499789
0.907349397590361,0.842585273378468,2627.82176639491,2.62782176639491,0.225177719654335,0.774822280345665
0.911285140562249,0.851951887729682,2572.94631877407,2.57294631877407,0.220475449386887,0.779524550613113
0.915220883534137,0.861839649628989,2516.77687187642,2.51677687187642,0.215662296482681,0.784337703517319
0.919156626506024,0.872304667456111,2459.22131258653,2.45922131258653,0.210730367780337,0.789269632219663
0.923092369477912,0.883412222899136,2400.17613024305,2.40017613024305,0.205670793464185,0.794329206535815
0.927028112449799,0.895238835454542,2339.524348158,2.339524348158,0.200473549816408,0.799526450183592
0.930963855421687,0.907874932910896,2277.13294590171,2.27713294590171,0.19512723833297,0.80487276166703
0.934899598393574,0.921428352115299,2212.84961015508,2.21284961015508,0.189618807304537,0.810381192695463
0.938835341365462,0.936028996701946,2146.49858707539,2.14649858707539,0.183933196406233,0.816066803593767
0.942771084337349,0.951835137602674,2077.8753123616,2.0778753123616,0.178052876548595,0.821947123451405
0.946706827309237,0.969042095893806,2006.73934748466,2.00673934748466,0.171957244584036,0.828042755415964
0.950642570281125,0.987894463819788,1932.80491912806,1.93280491912806,0.16562181263268,0.83437818736732
0.954578313253012,1.00870372530805,1855.72798556315,1.85572798556315,0.159017099801678,0.840982900198322
0.9585140562249,1.03187437801702,1775.08813094928,1.77508813094928,0.152107080710041,0.847892919289959
0.962449799196787,1.05794393666529,1690.3625088049,1.6903625088049,0.144846952707928,0.855153047292072
0.966385542168675,1.08764659411741,1600.88709712374,1.60088709712374,0.137179815832379,0.862820184167621
0.970321285140562,1.12201932599461,1505.7967781996,1.5057967781996,0.129031538254971,0.870968461745029
0.97425702811245,1.16258906989033,1403.92809810847,1.40392809810847,0.120302423753957,0.879697576246043
0.978192771084337,1.21172742687109,1293.65161239148,1.29365161239148,0.110852845436736,0.889147154563264
0.982128514056225,1.27338856069858,1172.55917664811,1.17255917664811,0.100476449709758,0.899523550290241
0.986064257028112,1.35485317577321,1036.81486345121,1.03681486345121,0.088844536429865,0.911155463570135
0.99,1.47169972898662,879.581046043339,0.879581046043339,0.0753711902123916,0.924628809787608
