P_N,a_hom_mm,a_fgm_mm,h_hom_mm,h_fgm_mm,p0_hom_MPa,p0_fgm_MPa,p0_hom_GPa,p0_fgm_GPa,severity_index,pressure_reduction_percent,a_over_D_hom,a_over_D_fgm
2032.66331658291,0.307711793171562,0.475770336562098,0.0198921318606845,0.0317662514317729,10249.8746384161,4997.8876753637,10.2498746384161,4.9978876753637,0.487604761196964,51.2395238803036,0.032322667349954,0.0499758756892961
2045.22613065327,0.30834442610614,0.476609346753126,0.0199740094770431,0.0318783883470641,10270.9476307923,5011.08750685652,10.2709476307923,5.01108750685652,0.487889500267073,51.2110499732928,0.0323891203893005,0.050064007011883
2057.78894472362,0.308974473681724,0.477444685073417,0.0200557196190964,0.0319902307843774,10291.934504904,5024.2410481301,10.291934504904,5.0242410481301,0.488172660420266,51.1827339579734,0.032455301857324,0.0501517526337623
2070.35175879397,0.309601962151234,0.478276389863115,0.0201372636487173,0.0321017813077828,10312.8361352355,5037.34874264284,10.3128361352355,5.03734874264284,0.488454259971406,51.1545740028594,0.0325212145116843,0.05023911658226
2082.91457286432,0.310226917343637,0.479104498832308,0.0202186429085159,0.0322130424436208,10333.6533821493,5050.41102694428,10.3336533821493,5.05041102694428,0.488734316913368,51.1265683086632,0.0325868610655081,0.0503261028185198
2095.47738693467,0.310849364673302,0.479929049075112,0.020299858722226,0.0323240166812815,10354.3870921977,5063.42833082365,10.3543870921977,5.06342833082365,0.489012848924594,51.0987151075406,0.0326522441883721,0.0504127152389824
2108.04020100503,0.3114693291491,0.480750077083355,0.0203809123950821,0.0324347064739636,10375.0380984257,5076.40107745447,10.3750380984257,5.07640107745447,0.489289873376442,51.0710126623558,0.0327173665072584,0.050498957676823
2120.60301507538,0.312086835383244,0.481567618759883,0.0204618052141866,0.0325451142394121,10395.6072206656,5089.32968353506,10.3956072206656,5.08932968353506,0.489565407340312,51.0434592659688,0.0327822306074836,0.050584833903349
2133.16582914573,0.312701907599889,0.482381709431488,0.0205425384488675,0.0326552423606379,10416.0952658237,5102.21455942537,10.4160952658237,5.10221455942537,0.489839467594565,51.0160532405435,0.0328468390336017,0.050670347629358
2145.72864321608,0.313314569643494,0.483192383861488,0.0206231133510269,0.032765093186618,10436.5030281586,5115.05610928009,10.4365030281586,5.11505610928009,0.490112070631248,50.9887929368752,0.032911194290283,0.0507555025064588
2158.29145728643,0.313924844986963,0.483999676261948,0.0207035311554808,0.0328746690329778,10456.8312895521,5127.8547311782,10.4568312895521,5.1278547311782,0.490383232662621,50.9616767337379,0.0329752988431683,0.0508403021283559
