rho_r_over_a,pressure_GPa_k_0.1,pressure_GPa_k_0.3,pressure_GPa_k_0.497,pressure_GPa_k_0.7,pressure_GPa_k_0.9
0.180360721442886,7.36871192316791,6.68183713277874,5.75977850616234,4.50329646127146,2.64276063635062
0.182364729458918,7.36566635952719,6.67857346207248,5.75653900154404,4.50042029548732,2.64087425468602
0.18436873747495,7.36258609542833,6.67527285540353,5.75326307843389,4.49751201905654,2.63896695692422
0.186372745490982,7.35947109514617,6.67193528306485,5.74995071569184,4.49457162081136,2.63703874062939
0.188376753507014,7.35632132249828,6.66856071497291,5.74660189191259,4.49159908944534,2.63508960333578
0.190380761523046,7.35313674084253,6.66514912066589,5.74321658542441,4.4885944135128,2.63311954254758
0.192384769539078,7.34991731307479,6.66170046930183,5.7397947742879,4.4855575814282,2.63112855573882
0.19438877755511,7.34666300162639,6.65821472965673,5.73633643629476,4.48248858146558,2.62911664035326
0.196392785571142,7.34337376846174,6.65469187012267,5.73284154896655,4.47938740175792,2.62708379380423
0.198396793587174,7.34004957507578,6.65113185870587,5.72931008955339,4.47625403029654,2.62503001347455
0.200400801603206,7.33669038249142,6.6475346630247,5.72574203503271,4.47308845493049,2.62295529671638
0.202404809619238,7.333296151257,6.64390025030772,5.72213736210787,4.46989066336585,2.6208596408511
0.204408817635271,7.32986684144366,6.64022858739165,5.71849604720692,4.4666606431652,2.61874304316919
0.206412825651303,7.32640241264265,6.6365196407193,5.71481806648118,4.46339838174685,2.61660550093009
0.208416833667335,7.32290282396267,6.6327733763375,5.71110339580391,4.46010386638426,2.61444701136209
0.210420841683367,7.31936803402708,6.62898975989501,5.7073520107689,4.45677708420533,2.61226757166216
0.212424849699399,7.3157980009712,6.62516875664034,5.70356388668909,4.45341802219173,2.61006717899585
0.214428857715431,7.31219268243942,6.62131033141962,5.69973899859511,4.45002666717823,2.60784583049714
0.216432865731463,7.30855203558236,6.61741444867436,5.69587732123385,4.44660300585196,2.60560352326829
0.218436873747495,7.30487601705401,6.6134810724392,5.69197882906702,4.44314702475172,2.60334025437973
0.220440881763527,7.30116458300871,6.60951016633972,5.68804349626959,4.4396587102673,2.60105602086987
0.222444889779559,7.29741768909824,6.60550169359006,5.68407129672836,4.43613804863867,2.59875081974501
0.224448897795591,7.29363529046872,6.60145561699062,5.68006220404038,4.43258502595532,2.59642464797915
0.226452905811623,7.28981734175761,6.59737189892568,5.67601619151141,4.42899962815546,2.59407750251387
0.228456913827655,7.28596379709052,6.59325050136104,5.67193323215433,4.42538184102528,2.59170938025816
0.230460921843687,7.28207461007813,6.58909138584154,5.66781329868761,4.42173165019819,2.58932027808829
0.232464929859719,7.2781497338129,6.58489451348862,5.66365636353359,4.41804904115401,2.58691019284763
0.234468937875752,7.27418912086587,6.5806598449978,5.65946239881692,4.4143339992182,2.5844791213465
0.236472945891784,7.27019272328336,6.57638734063617,5.65523137636288,4.41058650956108,2.58202706036203
0.238476953907816,7.26616049258358,6.57207696023978,5.65096326769568,4.40680655719696,2.57955400663799
0.240480961923848,7.26209237975331,6.56772866321108,5.64665804403674,4.40299412698336,2.5770599568846
0.24248496993988,7.25798833524438,6.56334240851621,5.642315676303,4.39914920362017,2.57454490777841
0.244488977955912,7.25384830897025,6.55891815468239,5.63793613510512,4.39527177164881,2.5720088559621
0.246492985971944,7.24967225030243,6.55445585979516,5.63351939074572,4.39136181545133,2.56945179804433
0.248496993987976,7.24546010806689,6.54995548149562,5.6290654132176,4.3874193192496,2.56687373059955
0.250501002004008,7.24121183054045,6.54541697697765,5.62457417220185,4.38344426710438,2.56427465016785
0.25250501002004,7.23692736544705,6.54084030298508,5.62004563706606,4.37943664291447,2.56165455325476
0.254509018036072,7.23260665995406,6.53622541580881,5.61547977686238,4.37539643041578,2.55901343633107
0.256513026052104,7.22824966066841,6.53157227128389,5.6108765603257,4.37132361318041,2.55635129583268
0.258517034068136,7.22385631363283,6.52688082478657,5.60623595587161,4.36721817461573,2.5536681281604
