E0_GPa_mm_minus_k,a_mm,p0_MPa,p0_GPa,pressure_severity_index,crack_suppression_indicator
97.4898092369478,0.51190372623241,6371.77507838235,6.37177507838235,0.545996612345907,0.454003387654093
97.8324799196787,0.511390356353168,6384.57437829692,6.38457437829692,0.547093382760397,0.452906617239603
98.1751506024096,0.510879293620929,6397.35450116168,6.39735450116167,0.548188509895879,0.451811490104121
98.5178212851406,0.510370519668338,6410.11554249509,6.41011554249509,0.549282001937318,0.450717998062682
98.8604919678715,0.509864016337501,6422.85759700955,6.42285759700955,0.550373867000606,0.449626132999394
99.2031626506024,0.50935976567688,6435.58075862089,6.43558075862089,0.551464113133382,0.448535886866618
99.5458333333333,0.508857749938242,6448.28512045786,6.44828512045786,0.552552748315835,0.447447251684165
99.8885040160643,0.508357951573673,6460.97077487136,6.46097077487136,0.553639780461502,0.446360219538498
100.231174698795,0.50786035323263,6473.63781344362,6.47363781344362,0.554725217418053,0.445274782581947
100.573845381526,0.507364937759063,6486.28632699717,6.48628632699717,0.55580906696806,0.44419093303194
100.916516064257,0.506871688188576,6498.91640560373,6.49891640560373,0.556891336829757,0.443108663170243
101.259186746988,0.506380587745648,6511.52813859294,6.51152813859294,0.557972034657789,0.442027965342211
101.601857429719,0.505891619840894,6524.12161456096,6.52412161456096,0.559051168043951,0.440948831956049
101.94452811245,0.505404768068387,6536.69692137892,6.53669692137892,0.56012874451791,0.43987125548209
102.287198795181,0.504920016203016,6549.25414620133,6.54925414620133,0.561204771547922,0.438795228452078
102.629869477912,0.504437348197894,6561.79337547424,6.56179337547424,0.562279256541541,0.437720743458459
102.972540160643,0.503956748181819,6574.31469494337,6.57431469494337,0.563352206846306,0.436647793153694
103.315210843374,0.503478200456769,6586.81818966209,6.58681818966209,0.564423629750431,0.435576370249569
103.657881526104,0.503001689495445,6599.30394399931,6.59930394399931,0.565493532483475,0.434506467516525
104.000552208835,0.50252719993886,6611.77204164718,6.61177204164718,0.56656192221701,0.43343807778299
104.343222891566,0.502054716593967,6624.22256562879,6.62422256562879,0.567628806065273,0.432371193934727
104.685893574297,0.501584224431325,6636.65559830564,6.63665559830564,0.568694191085811,0.431305808914189
105.028564257028,0.501115708582812,6649.0712213851,6.64907122138511,0.569758084280119,0.430241915719881
105.371234939759,0.500649154339372,6661.46951592771,6.66146951592771,0.570820492594262,0.429179507405738
105.71390562249,0.500184547148803,6673.85056235436,6.67385056235436,0.5718814229195,0.4281185770805
106.056576305221,0.499721872613582,6686.21444045343,6.68621444045343,0.572940882092887,0.427059117907113
106.399246987952,0.49926111648873,6698.56122938778,6.69856122938778,0.573998876897879,0.426001123102121
106.741917670683,0.498802264679707,6710.89100770164,6.71089100770164,0.575055414064921,0.424944585935079
107.084588353414,0.498345303240348,6723.20385332742,6.72320385332742,0.576110500272032,0.423889499727968
107.427259036145,0.497890218370832,6735.49984359243,6.73549984359243,0.577164142145379,0.422835857854621
107.769929718876,0.497436996415686,6747.77905522546,6.74777905522546,0.578216346259843,0.421783653740157
108.112600401606,0.496985623861822,6760.04156436333,6.76004156436333,0.579267119139579,0.420732880860421
108.455271084337,0.496536087336605,6772.28744655732,6.77228744655732,0.580316467258565,0.419683532741435
108.797941767068,0.496088373605957,6784.51677677946,6.78451677677946,0.581364397041147,0.418635602958853
109.140612449799,0.495642469572487,6796.72962942886,6.79672962942886,0.582410914862574,0.417589085137426
109.48328313253,0.495198362273662,6808.92607833779,6.80892607833779,0.583456027049524,0.416543972950476
109.825953815261,0.494756038879992,6821.10619677783,6.82110619677783,0.58449973988063,0.41550026011937
110.168624497992,0.494315486693265,6833.27005746578,6.83327005746578,0.585542059586987,0.414457940413013
110.511295180723,0.49387669314479,6845.41773256966,6.84541773256966,0.586582992352662,0.413417007647338
110.853965863454,0.493439645793688,6857.54929371451,6.85754929371451,0.587622544315195,0.412377455684805
111.196636546185,0.493004332325196,6869.66481198808,6.86966481198808,0.588660721566088,0.411339278433912
111.539307228916,0.492570740549008,6881.76435794659,6.88176435794659,0.589697530151295,0.410302469848705
111.881977911647,0.492138858397637,6893.84800162029,6.89384800162029,0.590732976071698,0.409267023928302
112.224648594378,0.491708673924808,6905.91581251895,6.90591581251895,0.59176706528358,0.40823293471642
112.567319277108,0.491280175303874,6917.96785963735,6.91796785963735,0.592799803699097,0.407200196300903
112.909989959839,0.490853350826257,6930.00421146061,6.93000421146061,0.59383119718673,0.40616880281327
113.25266064257,0.490428188899919,6942.02493596953,6.94202493596953,0.594861251571745,0.405138748428255
113.595331325301,0.490004678047848,6954.0301006458,6.9540301006458,0.595889972636639,0.404110027363361
113.938002008032,0.489582806906578,6966.01977247713,6.96601977247713,0.596917366121581,0.403082633878419
114.280672690763,0.489162564224727,6977.99401796239,6.97799401796239,0.597943437724851,0.402056562275149
114.623343373494,0.48874393886156,6989.9529031166,6.9899529031166,0.598968193103267,0.401031806896733
114.966014056225,0.488326919785572,7001.89649347588,7.00189649347587,0.599991637872611,0.400008362127389
115.308684738956,0.487911496073097,7013.82485410236,7.01382485410236,0.601013777608051,0.398986222391949
115.651355421687,0.487497656906937,7025.738049589,7.025738049589,0.602034617844549,0.397965382155451
115.994026104418,0.487085391575011,7037.63614406436,7.03763614406436,0.603054164077271,0.396945835922729
116.336696787149,0.486674689469028,7049.51920119728,7.04951920119728,0.604072421761993,0.395927578238007
116.67936746988,0.486265540083181,7061.38728420152,7.06138728420152,0.605089396315496,0.394910603684504
