r_mm,pressure_MPa,pressure_GPa
0.149269851862966,10557.7522730725,10.5577522730725
0.150147909815101,10543.9283114196,10.5439283114196
0.151025967767236,10530.0049625323,10.5300049625323
0.151904025719371,10515.9818316391,10.5159818316391
0.152782083671506,10501.8585190235,10.5018585190235
0.153660141623641,10487.6346199521,10.4876346199521
0.154538199575776,10473.3097246029,10.4733097246029
0.155416257527911,10458.8834179905,10.4588834179905
0.156294315480046,10444.3552798908,10.4443552798908
0.157172373432181,10429.7248847637,10.4297248847637
0.158050431384316,10414.9918016745,10.4149918016745
0.158928489336452,10400.1555942133,10.4001555942133
0.159806547288587,10385.215820413,10.385215820413
0.160684605240722,10370.1720326655,10.3701720326655
0.161562663192857,10355.0237776362,10.3550237776362
0.162440721144992,10339.7705961764,10.3397705961764
0.163318779097127,10324.4120232344,10.3244120232344
0.164196837049262,10308.9475877644,10.3089475877644
0.165074895001397,10293.376812633,10.293376812633
0.165952952953532,10277.6992145245,10.2776992145245
0.166831010905667,10261.9143038439,10.2619143038439
0.167709068857802,10246.0215846174,10.2460215846174
0.168587126809938,10230.0205543912,10.2300205543912
0.169465184762073,10213.9107041279,10.2139107041279
0.170343242714208,10197.6915181006,10.1976915181006
0.171221300666343,10181.3624737849,10.1813624737849
0.172099358618478,10164.9230417481,10.1649230417481
0.172977416570613,10148.3726855362,10.1483726855362
0.173855474522748,10131.7108615586,10.1317108615586
0.174733532474883,10114.9370189697,10.1149370189697
0.175611590427018,10098.050599548,10.098050599548
0.176489648379153,10081.0510375731,10.0810510375731
0.177367706331288,10063.9377596985,10.0639377596985
0.178245764283424,10046.710184823,10.046710184823
0.179123822235559,10029.3677239585,10.0293677239585
0.180001880187694,10011.9097800942,10.0119097800942
0.180879938139829,9994.33574805857,9.99433574805857
0.181757996091964,9976.64501437775,9.97664501437775
0.182636054044099,9958.8369571304,9.9588369571304
0.183514111996234,9940.91094579946,9.94091094579946
0.184392169948369,9922.86634112017,9.92286634112017
0.185270227900504,9904.70249492467,9.90470249492467
0.186148285852639,9886.41874998269,9.88641874998269
0.187026343804774,9868.01443983858,9.86801443983858
0.18790440175691,9849.48888864428,9.84948888864428
0.188782459709045,9830.84141098831,9.83084141098831
0.18966051766118,9812.07131172055,9.81207131172055
0.190538575613315,9793.17788577268,9.79317788577268
0.19141663356545,9774.16041797432,9.77416041797432
0.192294691517585,9755.01818286443,9.75501818286443
0.19317274946972,9735.75044449819,9.73575044449819
0.194050807421855,9716.35645624885,9.71635645624885
0.19492886537399,9696.83546060475,9.69683546060475
0.195806923326125,9677.1866889611,9.6771866889611
0.19668498127826,9657.40936140646,9.65740936140646
0.197563039230396,9637.50268650377,9.63750268650377
0.198441097182531,9617.46586106573,9.61746586106573
0.199319155134666,9597.29806992433,9.59729806992433
0.200197213086801,9576.9984856944,9.5769984856944
0.201075271038936,9556.56626853094,9.55656626853094
0.201953328991071,9536.00056588008,9.53600056588008
0.202831386943206,9515.30051222335,9.51530051222335
0.203709444895341,9494.46522881524,9.49446522881524
0.204587502847476,9473.49382341365,9.47349382341365
0.205465560799611,9452.38539000302,9.45238539000302
0.206343618751746,9431.13900851003,9.43113900851003
0.207221676703882,9409.75374451148,9.40975374451148
0.208099734656017,9388.2286489341,9.3882286489341
0.208977792608152,9366.56275774616,9.36656275774616
0.209855850560287,9344.75509164037,9.34475509164037
0.210733908512422,9322.80465570802,9.32280465570802
0.211611966464557,9300.71043910381,9.30071043910381
0.212490024416692,9278.4714147013,9.2784714147013
0.213368082368827,9256.08653873843,9.25608653873843
0.214246140320962,9233.55475045291,9.23355475045291
0.215124198273097,9210.87497170705,9.21087497170705
0.216002256225232,9188.04610660168,9.18804610660168
0.216880314177368,9165.06704107876,9.16506704107876
0.217758372129503,9141.93664251231,9.14193664251231
